Date,Open,High,Low,Close,Volume
2020 Apr 24 13:45 Fri,115.378225862,115.465516046,115.360864814,115.455817137,49636
2020 Apr 24 13:50 Fri,115.455817137,115.581902959,115.417021499,115.504311684,31973
2020 Apr 24 13:55 Fri,115.475214956,115.601300777,115.417021499,115.547956776,23981
2020 Apr 24 14:00 Fri,115.542428398,115.678892052,115.509161138,115.659494234,74074
2020 Apr 24 14:05 Fri,115.649795324,115.669193143,115.581902959,115.649795324,55998
2020 Apr 24 14:10 Fri,115.659494234,115.688590962,115.610999687,115.630397506,88117
2020 Apr 24 14:15 Fri,115.649795324,115.659494234,115.591504879,115.64494587,37857
2020 Apr 24 14:20 Fri,115.630397506,115.659494234,115.446118228,115.509161138,244295
2020 Apr 24 14:25 Fri,115.514010593,115.533408412,115.349129134,115.373376407,52354
2020 Apr 24 14:30 Fri,115.387924771,115.436419318,115.320032406,115.368526953,29496
2020 Apr 24 14:35 Fri,115.368526953,115.397623681,115.33458077,115.387924771,69423
2020 Apr 24 14:40 Fri,115.368526953,115.552806231,115.358828043,115.514010593,64752
2020 Apr 24 14:45 Fri,115.504311684,115.523709503,115.329731315,115.349129134,52376
2020 Apr 24 14:50 Fri,115.358828043,115.523709503,115.320032406,115.387924771,39742
2020 Apr 24 14:55 Fri,115.40732259,115.446118228,115.271537859,115.446118228,183631
2020 Apr 24 15:00 Fri,115.436419318,115.514010593,115.417021499,115.455817137,66700
2020 Apr 24 15:05 Fri,115.426720409,115.446700162,115.25214004,115.290935678,37467
2020 Apr 24 15:10 Fri,115.290935678,115.329634326,115.223043312,115.320032406,85115
2020 Apr 24 15:15 Fri,115.310333496,115.40732259,115.232742221,115.332543999,96833
2020 Apr 24 15:20 Fri,115.339430224,115.417021499,115.300634587,115.390737455,104549
2020 Apr 24 15:25 Fri,115.397623681,115.56250514,115.392774226,115.56250514,174624
2020 Apr 24 15:30 Fri,115.552806231,115.610999687,115.504311684,115.581902959,156052
2020 Apr 24 15:35 Fri,115.591601868,115.610999687,115.499462229,115.586752413,69166
2020 Apr 24 15:40 Fri,115.572204049,115.649795324,115.533408412,115.615849142,183262
2020 Apr 24 15:45 Fri,115.610999687,115.649795324,115.572204049,115.582775861,140246
2020 Apr 24 15:50 Fri,115.583357795,115.746784418,115.543107321,115.746784418,3686966
2020 Apr 24 15:55 Fri,115.746784418,115.746784418,115.349129134,115.383075317,282037
2020 Apr 24 16:00 Fri,115.387924771,115.446118228,115.126054218,115.126054218,501856
2020 Apr 24 16:05 Fri,115.203645493,115.203645493,115.203645493,115.203645493,604349
2020 Apr 24 16:15 Fri,115.417021499,115.417021499,115.417021499,115.417021499,172
2020 Apr 24 16:20 Fri,115.203645493,115.203645493,115.203645493,115.203645493,597
2020 Apr 24 16:30 Fri,115.320032406,115.320032406,115.320032406,115.320032406,300
2020 Apr 24 16:35 Fri,115.145452037,115.145452037,115.145452037,115.145452037,408
2020 Apr 24 16:40 Fri,115.145452037,115.145452037,115.145452037,115.145452037,3000
2020 Apr 24 17:15 Fri,115.174548765,115.174548765,115.174548765,115.174548765,171
2020 Apr 24 17:30 Fri,115.145452037,115.145452037,115.145452037,115.145452037,100
2020 Apr 24 17:50 Fri,115.087258581,115.155150946,115.087258581,115.155150946,810
2020 Apr 24 17:55 Fri,115.155150946,115.155150946,115.155150946,115.155150946,663
2020 Apr 24 18:00 Fri,115.193946584,115.193946584,115.155150946,115.155150946,455
2020 Apr 24 18:15 Fri,115.087258581,115.087258581,115.087258581,115.087258581,147
2020 Apr 24 18:30 Fri,115.155150946,115.155150946,115.155150946,115.155150946,181
2020 Apr 24 19:00 Fri,115.203645493,115.203645493,115.203645493,115.203645493,100
2020 Apr 24 19:55 Fri,115.223043312,115.223043312,115.223043312,115.223043312,300
2020 Apr 27 04:45 Mon,115.940762605,115.940762605,115.940762605,115.940762605,383
2020 Apr 27 07:50 Mon,115.901966968,115.901966968,115.901966968,115.901966968,364
2020 Apr 27 07:55 Mon,115.804977874,115.804977874,115.804977874,115.804977874,225
2020 Apr 27 08:00 Mon,115.804977874,115.804977874,115.804977874,115.804977874,100
2020 Apr 27 08:05 Mon,116.144439702,116.144439702,116.144439702,116.144439702,480
2020 Apr 27 08:10 Mon,115.901966968,115.901966968,115.901966968,115.901966968,502
2020 Apr 27 08:20 Mon,115.417021499,115.417021499,115.417021499,115.417021499,1513
2020 Apr 27 08:35 Mon,115.640096415,115.640096415,115.640096415,115.640096415,170
2020 Apr 27 08:50 Mon,115.232742221,115.232742221,115.232742221,115.232742221,103
2020 Apr 27 09:10 Mon,115.514010593,115.56250514,115.514010593,115.56250514,582
2020 Apr 27 09:15 Mon,115.591601868,115.591601868,115.56250514,115.591601868,927
2020 Apr 27 09:25 Mon,115.581902959,115.581902959,115.40732259,115.56250514,1614
2020 Apr 27 09:30 Mon,115.25214004,115.25214004,115.174548765,115.174548765,620
2020 Apr 27 09:35 Mon,115.601300777,115.601300777,114.854484756,114.854484756,526529
2020 Apr 27 09:40 Mon,114.873882575,114.961172759,114.776893481,114.844785847,96856
2020 Apr 27 09:45 Mon,114.830237483,114.830237483,114.602313112,114.709001115,161065
2020 Apr 27 09:50 Mon,114.699302206,115.25214004,114.699302206,115.063011307,99348
2020 Apr 27 09:55 Mon,115.067860762,115.067860762,114.670205478,114.670205478,85491
2020 Apr 27 10:00 Mon,114.670205478,114.767194572,114.359840378,114.515022928,158670
2020 Apr 27 10:05 Mon,114.505324019,114.529571292,114.233754556,114.233754556,146160
2020 Apr 27 10:10 Mon,114.24296852,114.262851284,113.903991638,114.127066553,131915
2020 Apr 27 10:15 Mon,114.127066553,114.427732744,114.107668735,114.379238197,114711
2020 Apr 27 10:20 Mon,114.388937106,114.427732744,114.059174188,114.156163281,106183
2020 Apr 27 10:25 Mon,114.156454249,114.408334925,114.146464372,114.340442559,73271
2020 Apr 27 10:30 Mon,114.33074365,114.369539288,114.170711645,114.214356738,84845
2020 Apr 27 10:35 Mon,114.209507283,114.25800183,113.913690547,113.942787275,119455
2020 Apr 27 10:40 Mon,113.942787275,114.010679641,113.758507997,113.777905816,154411
2020 Apr 27 10:45 Mon,113.768206907,113.816701453,113.380250532,113.399648351,266233
2020 Apr 27 10:50 Mon,113.39751459,114.010679641,113.380250532,113.903991638,163958
2020 Apr 27 10:55 Mon,113.895359608,114.204657828,113.729411269,114.146464372,149962
2020 Apr 27 11:00 Mon,114.151313827,114.253152375,113.981582913,114.052772908,110599
2020 Apr 27 11:05 Mon,114.039776369,114.204657828,113.981582913,114.165862191,90169
2020 Apr 27 11:10 Mon,114.194958919,114.418033834,114.180410555,114.418033834,79002
2020 Apr 27 11:15 Mon,114.408334925,114.602313112,114.359840378,114.544119656,103298
2020 Apr 27 11:20 Mon,114.538785256,114.573216384,114.388937106,114.505324019,77454
2020 Apr 27 11:25 Mon,114.524721837,114.694452751,114.505324019,114.64110875,63647
2020 Apr 27 11:30 Mon,114.645958205,114.670205478,114.515022928,114.539270201,57971
2020 Apr 27 11:35 Mon,114.534420747,114.738097844,114.476227291,114.709001115,110511
2020 Apr 27 11:40 Mon,114.709001115,114.835086937,114.699302206,114.774080797,46254
2020 Apr 27 11:45 Mon,114.768746397,114.907828758,114.709001115,114.893280393,44591
2020 Apr 27 11:50 Mon,114.893280393,114.932076031,114.844785847,114.902979303,66775
2020 Apr 27 11:55 Mon,114.883581484,115.019366215,114.670205478,114.718700025,98325
2020 Apr 27 12:00 Mon,114.718700025,114.805990209,114.689603297,114.757495662,56429
2020 Apr 27 12:05 Mon,114.757495662,114.819471693,114.587764748,114.7962913,88642
2020 Apr 27 12:10 Mon,114.78659239,114.893280393,114.78659239,114.841585207,53858
2020 Apr 27 12:15 Mon,114.835086937,114.864183665,114.689603297,114.718700025,64813
2020 Apr 27 12:20 Mon,114.718700025,114.805990209,114.718700025,114.7962913,44580
2020 Apr 27 12:25 Mon,114.7962913,114.835086937,114.689603297,114.709001115,63644
2020 Apr 27 12:30 Mon,114.699302206,114.7962913,114.66147646,114.776893481,44372
2020 Apr 27 12:35 Mon,114.7962913,114.854484756,114.747796753,114.825388028,30176
2020 Apr 27 12:40 Mon,114.815689119,114.970871668,114.728398934,114.767194572,58049
2020 Apr 27 12:45 Mon,114.747796753,114.747796753,114.573216384,114.582915294,43453
2020 Apr 27 12:50 Mon,114.578065839,114.597463658,114.456829472,114.476227291,40140
2020 Apr 27 12:55 Mon,114.476227291,114.500474564,114.418033834,114.4859262,87016
2020 Apr 27 13:00 Mon,114.495625109,114.578065839,114.418033834,114.447130562,45289
2020 Apr 27 13:05 Mon,114.447130562,114.515022928,114.354990923,114.515022928,53644
2020 Apr 27 13:10 Mon,114.499504673,114.515022928,114.437431653,114.437431653,74303
2020 Apr 27 13:15 Mon,114.447130562,114.553818566,114.418033834,114.495625109,111710
2020 Apr 27 13:20 Mon,114.4859262,114.582915294,114.447130562,114.495625109,36894
2020 Apr 27 13:25 Mon,114.500474564,114.553818566,114.447130562,114.51589583,54676
2020 Apr 27 13:30 Mon,114.534420747,114.592614203,114.495625109,114.56836693,40240
2020 Apr 27 13:35 Mon,114.563517475,114.643727455,114.544119656,114.602313112,51496
2020 Apr 27 13:40 Mon,114.582915294,114.709001115,114.563517475,114.689603297,76422
2020 Apr 27 13:45 Mon,114.683492984,114.689603297,114.631409841,114.650807659,38159
2020 Apr 27 13:50 Mon,114.660506569,114.699302206,114.505324019,114.553818566,158320
2020 Apr 27 13:55 Mon,114.544216645,114.616861476,114.537718376,114.55866802,45508
2020 Apr 27 14:00 Mon,114.544119656,114.650807659,114.544119656,114.573216384,58529
2020 Apr 27 14:05 Mon,114.592614203,114.670205478,114.563517475,114.670205478,60610
2020 Apr 27 14:10 Mon,114.650807659,114.78659239,114.650807659,114.71064993,51780
2020 Apr 27 14:15 Mon,114.728398934,114.78659239,114.650807659,114.773401874,36275
2020 Apr 27 14:20 Mon,114.78659239,114.825388028,114.738097844,114.776893481,44098
2020 Apr 27 14:25 Mon,114.781742936,114.815689119,114.689603297,114.689603297,36029
2020 Apr 27 14:30 Mon,114.699302206,114.704151661,114.524721837,114.670205478,57236
2020 Apr 27 14:35 Mon,114.670205478,114.78659239,114.660506569,114.699302206,53193
2020 Apr 27 14:40 Mon,114.718700025,114.776893481,114.718700025,114.728398934,30316
2020 Apr 27 14:45 Mon,114.738097844,114.805990209,114.621710931,114.679904387,70480
2020 Apr 27 14:50 Mon,114.660506569,114.796388289,114.660506569,114.747796753,48658
2020 Apr 27 14:55 Mon,114.747796753,114.757495662,114.573216384,114.612012022,72086
2020 Apr 27 15:00 Mon,114.621710931,114.621710931,114.447130562,114.485247276,54646
2020 Apr 27 15:05 Mon,114.4859262,114.534420747,114.437431653,114.447130562,69248
2020 Apr 27 15:10 Mon,114.447130562,114.466528381,114.359840378,114.393786561,83392
2020 Apr 27 15:15 Mon,114.398636016,114.451592061,114.340442559,114.418033834,182075
2020 Apr 27 15:20 Mon,114.408334925,114.432582198,114.277399649,114.359840378,165296
2020 Apr 27 15:25 Mon,114.369539288,114.544119656,114.359840378,114.505324019,78719
2020 Apr 27 15:30 Mon,114.503966171,114.515022928,114.408334925,114.505324019,79197
2020 Apr 27 15:35 Mon,114.490775655,114.592614203,114.4859262,114.505324019,92701
2020 Apr 27 15:40 Mon,114.515022928,114.670205478,114.505324019,114.621710931,152294
2020 Apr 27 15:45 Mon,114.621710931,114.709001115,114.515022928,114.626560386,309337
2020 Apr 27 15:50 Mon,114.626560386,114.767194572,114.573216384,114.64110875,217909
2020 Apr 27 15:55 Mon,114.650807659,114.679904387,114.359840378,114.388937106,182106
2020 Apr 27 16:00 Mon,114.388937106,114.388937106,113.816701453,113.845798182,555002
2020 Apr 27 16:05 Mon,113.913690547,113.913690547,113.913690547,113.913690547,1261869
2020 Apr 27 16:10 Mon,113.680916722,114.447130562,113.496637444,114.447130562,2375
2020 Apr 27 16:15 Mon,113.913690547,113.913690547,113.913690547,113.913690547,1865
2020 Apr 27 16:40 Mon,113.913690547,113.913690547,113.913690547,113.913690547,1491
2020 Apr 27 16:55 Mon,113.952680163,113.952680163,113.952680163,113.952680163,232
2020 Apr 27 17:00 Mon,114.010485663,114.010485663,114.010485663,114.010485663,100
2020 Apr 27 17:20 Mon,114.010679641,114.010679641,114.010679641,114.010679641,100
2020 Apr 27 17:30 Mon,113.962185094,113.962185094,113.962185094,113.962185094,221
2020 Apr 27 18:15 Mon,113.816701453,113.816701453,113.816701453,113.816701453,103
2020 Apr 27 18:20 Mon,113.816701453,113.816701453,113.816701453,113.816701453,123
2020 Apr 27 18:55 Mon,113.87489491,113.923389457,113.87489491,113.923389457,800
2020 Apr 27 19:30 Mon,113.642121085,114.136765463,113.622723266,114.136765463,1000
2020 Apr 28 06:35 Tue,114.447130562,114.447130562,114.447130562,114.447130562,191
2020 Apr 28 06:40 Tue,114.64110875,114.64110875,114.64110875,114.64110875,606
2020 Apr 28 06:45 Tue,114.64110875,114.64110875,114.64110875,114.64110875,100
2020 Apr 28 07:20 Tue,114.64110875,114.64110875,114.64110875,114.64110875,206
2020 Apr 28 07:40 Tue,114.02037855,114.02037855,113.971884003,113.971884003,831
2020 Apr 28 07:55 Tue,114.495625109,114.495625109,114.495625109,114.495625109,411
2020 Apr 28 08:05 Tue,114.64110875,114.64110875,114.447033573,114.447033573,954
2020 Apr 28 08:10 Tue,114.563517475,114.563517475,114.563517475,114.563517475,394
2020 Apr 28 08:20 Tue,114.64110875,114.64110875,114.64110875,114.64110875,479
2020 Apr 28 08:25 Tue,114.447130562,114.447130562,114.447130562,114.447130562,100
2020 Apr 28 08:35 Tue,114.621516953,114.621516953,114.621516953,114.621516953,405
2020 Apr 28 08:45 Tue,114.350141469,114.350141469,114.33074365,114.33074365,827
2020 Apr 28 09:00 Tue,114.64110875,114.912678212,114.592614203,114.592614203,809
2020 Apr 28 09:05 Tue,114.592614203,114.592614203,114.301646922,114.301646922,1912
2020 Apr 28 09:10 Tue,114.301646922,114.592614203,114.253152375,114.592614203,1667
2020 Apr 28 09:15 Tue,114.592614203,114.592614203,114.592614203,114.592614203,612
2020 Apr 28 09:20 Tue,114.379238197,114.379238197,113.603325447,114.010679641,11177
2020 Apr 28 09:25 Tue,114.088270916,114.243453466,114.068873097,114.243453466,509
2020 Apr 28 09:30 Tue,113.768206907,113.768206907,113.574228719,113.574228719,19825
2020 Apr 28 09:35 Tue,113.574228719,113.797303635,112.977745793,113.031089795,870655
2020 Apr 28 09:40 Tue,113.050487613,113.302659257,112.759520332,113.263863619,244332
2020 Apr 28 09:45 Tue,113.263863619,113.322057076,112.972896338,113.244465801,296665
2020 Apr 28 09:50 Tue,113.234766891,113.651819994,113.186272344,113.385099986,176141
2020 Apr 28 09:55 Tue,113.380250532,113.845798182,113.365702168,113.642121085,143006
2020 Apr 28 10:00 Tue,113.642121085,113.656863427,113.296160988,113.322057076,127186
2020 Apr 28 10:05 Tue,113.292960347,113.516035263,113.09898216,113.419046169,171114
2020 Apr 28 10:10 Tue,113.448142897,113.477239626,113.25416471,113.380250532,108936
2020 Apr 28 10:15 Tue,113.419046169,113.651819994,113.317207621,113.593626538,91753
2020 Apr 28 10:20 Tue,113.603325447,114.000980731,113.593626538,113.87489491,114298
2020 Apr 28 10:25 Tue,113.884593819,113.894292728,113.399648351,113.71001345,150928
2020 Apr 28 10:30 Tue,113.712535167,113.860346546,113.671217813,113.836099272,89360
2020 Apr 28 10:35 Tue,113.836099272,113.855497091,113.551921228,113.593626538,80559
2020 Apr 28 10:40 Tue,113.603325447,113.807002544,113.603325447,113.71971236,66134
2020 Apr 28 10:45 Tue,113.729411269,113.933088366,113.690615632,113.855497091,85446
2020 Apr 28 10:50 Tue,113.845798182,113.865196,113.574228719,113.690615632,134560
2020 Apr 28 10:55 Tue,113.669472009,113.923389457,113.651819994,113.71001345,103646
2020 Apr 28 11:00 Tue,113.700314541,113.71971236,113.283261438,113.283261438,65147
2020 Apr 28 11:05 Tue,113.283261438,113.622723266,113.195971254,113.525734172,65716
2020 Apr 28 11:10 Tue,113.5548309,113.768206907,113.535433082,113.593626538,54159
2020 Apr 28 11:15 Tue,113.603325447,113.807002544,113.496637444,113.768206907,69672
2020 Apr 28 11:20 Tue,113.748809088,113.777905816,113.516035263,113.516035263,72941
2020 Apr 28 11:25 Tue,113.516035263,113.845798182,113.486938535,113.826400363,95180
2020 Apr 28 11:30 Tue,113.836099272,114.049475278,113.729411269,114.02037855,61615
2020 Apr 28 11:35 Tue,114.03007746,114.039776369,113.884593819,113.962185094,64649
2020 Apr 28 11:40 Tue,113.962185094,114.127066553,113.836099272,113.942787275,68119
2020 Apr 28 11:45 Tue,113.952486185,113.971884003,113.56452981,113.574228719,72763
2020 Apr 28 11:50 Tue,113.574228719,113.671217813,113.525734172,113.540282536,74581
2020 Apr 28 11:55 Tue,113.535433082,113.545131991,113.301398399,113.448142897,74827
2020 Apr 28 12:00 Tue,113.438443988,113.477239626,113.273562529,113.322057076,61717
2020 Apr 28 12:05 Tue,113.331755985,113.370551622,112.905003973,112.94379961,89254
2020 Apr 28 12:10 Tue,112.94379961,112.992294157,112.866208335,112.94379961,142084
2020 Apr 28 12:15 Tue,112.934100701,113.137777798,112.895305063,113.050487613,159340
2020 Apr 28 12:20 Tue,113.050487613,113.050487613,112.778918151,112.875907245,64310
2020 Apr 28 12:25 Tue,112.866208335,112.992294157,112.769219242,112.808014879,50697
2020 Apr 28 12:30 Tue,112.827412698,112.846810516,112.711025785,112.754670877,65648
2020 Apr 28 12:35 Tue,112.749821423,112.885606154,112.672230148,112.866208335,72347
2020 Apr 28 12:40 Tue,112.856509426,112.934100701,112.778918151,112.846810516,89560
2020 Apr 28 12:45 Tue,112.866208335,113.137777798,112.841961062,113.113530524,39391
2020 Apr 28 12:50 Tue,113.137777798,113.292960347,113.031089795,113.244465801,50261
2020 Apr 28 12:55 Tue,113.249315255,113.399648351,113.225067982,113.283261438,65757
2020 Apr 28 13:00 Tue,113.283261438,113.419046169,113.273562529,113.312358166,64321
2020 Apr 28 13:05 Tue,113.32690653,113.467540716,113.312358166,113.457841807,41003
2020 Apr 28 13:10 Tue,113.467540716,113.546780806,113.351153804,113.399648351,95166
2020 Apr 28 13:15 Tue,113.399648351,113.516035263,113.370551622,113.394798896,50413
2020 Apr 28 13:20 Tue,113.380250532,113.419046169,113.292960347,113.370551622,45244
2020 Apr 28 13:25 Tue,113.375401077,113.448142897,113.322057076,113.360852713,42812
2020 Apr 28 13:30 Tue,113.351153804,113.389949441,113.244465801,113.341454894,30715
2020 Apr 28 13:35 Tue,113.322057076,113.360852713,113.222837233,113.234766891,54935
2020 Apr 28 13:40 Tue,113.225067982,113.331755985,113.186272344,113.302659257,48331
2020 Apr 28 13:45 Tue,113.283261438,113.535433082,113.273562529,113.535433082,49651
2020 Apr 28 13:50 Tue,113.535433082,113.661518904,113.516035263,113.583927629,40072
2020 Apr 28 13:55 Tue,113.574228719,113.598475993,113.48208908,113.48208908,33151
2020 Apr 28 14:00 Tue,113.496637444,113.593626538,113.477239626,113.530389649,38569
2020 Apr 28 14:05 Tue,113.5548309,113.831249818,113.535433082,113.816701453,34323
2020 Apr 28 14:10 Tue,113.807002544,113.826400363,113.593626538,113.797303635,55325
2020 Apr 28 14:15 Tue,113.787604725,113.807002544,113.71001345,113.797303635,28418
2020 Apr 28 14:20 Tue,113.797303635,113.811851999,113.671217813,113.700314541,42362
2020 Apr 28 14:25 Tue,113.695465086,113.797303635,113.593626538,113.758507997,44048
2020 Apr 28 14:30 Tue,113.758507997,113.981582913,113.748809088,113.953844032,59838
2020 Apr 28 14:35 Tue,113.942787275,114.107668735,113.933088366,114.049184311,56120
2020 Apr 28 14:40 Tue,114.034926914,114.165862191,113.971884003,114.10281928,62279
2020 Apr 28 14:45 Tue,114.117367644,114.185260009,113.981582913,113.986432367,35372
2020 Apr 28 14:50 Tue,114.000980731,114.078572006,113.971884003,114.049475278,40709
2020 Apr 28 14:55 Tue,114.059174188,114.136765463,113.916309253,113.933088366,39936
2020 Apr 28 15:00 Tue,113.942787275,114.02037855,113.836099272,113.855885047,56913
2020 Apr 28 15:05 Tue,113.865196,114.112518189,113.836099272,114.025228005,48913
2020 Apr 28 15:10 Tue,114.03007746,114.131334073,114.02037855,114.100200574,29593
2020 Apr 28 15:15 Tue,114.088270916,114.136765463,113.923389457,113.933088366,40726
2020 Apr 28 15:20 Tue,113.923389457,114.117367644,113.903991638,114.078572006,48178
2020 Apr 28 15:25 Tue,114.078572006,114.359840378,113.894195739,114.02037855,81984
2020 Apr 28 15:30 Tue,114.02037855,114.156163281,113.981582913,114.097969825,48924
2020 Apr 28 15:35 Tue,114.068873097,114.272550194,114.02037855,114.088270916,91896
2020 Apr 28 15:40 Tue,114.078572006,114.165862191,113.986432367,114.10281928,67168
2020 Apr 28 15:45 Tue,114.107668735,114.156163281,114.039776369,114.042686042,89266
2020 Apr 28 15:50 Tue,114.039776369,114.059174188,113.651819994,113.651819994,103466
2020 Apr 28 15:55 Tue,113.661518904,113.700314541,113.25416471,113.290147664,193244
2020 Apr 28 16:00 Tue,113.292960347,113.477239626,113.205670163,113.370551622,618317
2020 Apr 28 16:05 Tue,113.370551622,113.370551622,113.370551622,113.370551622,715179
2020 Apr 28 16:20 Tue,113.370551622,113.370551622,113.370551622,113.370551622,248996
2020 Apr 28 16:35 Tue,113.38044451,113.38044451,113.38044451,113.38044451,150
2020 Apr 28 16:45 Tue,113.574034741,113.574228719,113.574034741,113.574228719,326
2020 Apr 28 16:55 Tue,113.496637444,113.496637444,113.496637444,113.496637444,201
2020 Apr 28 17:10 Tue,113.496637444,113.496637444,113.496637444,113.496637444,121
2020 Apr 28 17:35 Tue,113.467540716,113.467540716,113.467540716,113.467540716,103
2020 Apr 28 18:05 Tue,113.380250532,113.389949441,113.380250532,113.389949441,457
2020 Apr 28 18:20 Tue,113.380250532,113.380250532,113.380250532,113.380250532,349
2020 Apr 29 04:55 Wed,114.243453466,114.253152375,114.243453466,114.253152375,650
2020 Apr 29 06:10 Wed,114.253152375,114.253152375,114.253152375,114.253152375,405
2020 Apr 29 07:35 Wed,113.923389457,113.923389457,113.923389457,113.923389457,350
2020 Apr 29 07:45 Wed,113.855497091,113.855497091,113.855497091,113.855497091,170
2020 Apr 29 08:00 Wed,113.962185094,113.962185094,113.855497091,113.855497091,452
2020 Apr 29 08:05 Wed,113.962185094,113.962185094,113.855497091,113.855497091,1040
2020 Apr 29 08:10 Wed,113.855497091,113.855497091,113.855497091,113.855497091,100
2020 Apr 29 08:15 Wed,113.855497091,113.855497091,113.855497091,113.855497091,122
2020 Apr 29 08:25 Wed,113.865196,113.865196,113.865196,113.865196,100
2020 Apr 29 08:30 Wed,113.865196,113.865196,113.865196,113.865196,899
2020 Apr 29 08:35 Wed,113.903991638,114.000980731,113.855497091,113.855497091,1193
2020 Apr 29 08:45 Wed,113.981582913,114.010679641,113.981582913,114.010679641,1600
2020 Apr 29 09:00 Wed,113.768206907,114.127066553,113.525734172,113.525734172,910
2020 Apr 29 09:10 Wed,113.952486185,113.952486185,113.768206907,113.768206907,2576
2020 Apr 29 09:20 Wed,113.865196,113.865196,113.865196,113.865196,1226
2020 Apr 29 09:30 Wed,114.233754556,114.291948013,114.233754556,114.291948013,1821
2020 Apr 29 09:35 Wed,113.981582913,113.981582913,112.95349852,113.079584341,389672
2020 Apr 29 09:40 Wed,113.021390885,113.302077322,112.711025785,113.283261438,115631
2020 Apr 29 09:45 Wed,113.283261438,113.341454894,112.400660685,112.410359595,180985
2020 Apr 29 09:50 Wed,112.429757414,112.468553051,112.080596676,112.196983589,180070
2020 Apr 29 09:55 Wed,112.206682498,112.497649779,112.17758577,112.245478136,174262
2020 Apr 29 10:00 Wed,112.255177045,112.284273773,111.896317398,112.138790132,128996
2020 Apr 29 10:05 Wed,112.109693404,112.2600265,111.611266452,111.799328305,241855
2020 Apr 29 10:10 Wed,111.789629395,112.032102129,111.779930486,111.886618489,133543
2020 Apr 29 10:15 Wed,111.894571595,112.48795087,111.888558271,112.386112321,132548
2020 Apr 29 10:20 Wed,112.410359595,112.701326876,112.366714503,112.614036692,151160
2020 Apr 29 10:25 Wed,112.623735601,112.64313342,112.439456323,112.526746507,85841
2020 Apr 29 10:30 Wed,112.526746507,112.905003973,112.468553051,112.711025785,148032
2020 Apr 29 10:35 Wed,112.740122513,112.744971968,112.536445417,112.60462875,81824
2020 Apr 29 10:40 Wed,112.623735601,112.623735601,112.342467229,112.468553051,136394
2020 Apr 29 10:45 Wed,112.449155232,112.584939963,112.449155232,112.575241054,85054
2020 Apr 29 10:50 Wed,112.584939963,112.813834225,112.47825196,112.769219242,95526
2020 Apr 29 10:55 Wed,112.759520332,112.778918151,112.565542145,112.711025785,75642
2020 Apr 29 11:00 Wed,112.711025785,112.711025785,112.406480031,112.429757414,159925
2020 Apr 29 11:05 Wed,112.424907959,112.534505635,112.284273773,112.458854142,112399
2020 Apr 29 11:10 Wed,112.463703596,112.720724695,112.458854142,112.672230148,110341
2020 Apr 29 11:15 Wed,112.657681784,112.78861706,112.613745724,112.730423604,102043
2020 Apr 29 11:20 Wed,112.730423604,112.778918151,112.429757414,112.502499234,109878
2020 Apr 29 11:25 Wed,112.497649779,112.528007365,112.313370501,112.400660685,107269
2020 Apr 29 11:30 Wed,112.410359595,112.565542145,112.352166139,112.47825196,143896
2020 Apr 29 11:35 Wed,112.47825196,112.565542145,112.429757414,112.536445417,69741
2020 Apr 29 11:40 Wed,112.541294871,112.740122513,112.429757414,112.740025524,61939
2020 Apr 29 11:45 Wed,112.720724695,112.895305063,112.575241054,112.885606154,120973
2020 Apr 29 11:50 Wed,112.885606154,113.273562529,112.866208335,113.229917437,162881
2020 Apr 29 11:55 Wed,113.234766891,113.419046169,113.195971254,113.283261438,62091
2020 Apr 29 12:00 Wed,113.273562529,113.414099726,113.263863619,113.365702168,59187
2020 Apr 29 12:05 Wed,113.365702168,113.457841807,113.31730461,113.433594533,57895
2020 Apr 29 12:10 Wed,113.438443988,113.5548309,113.25416471,113.457841807,146817
2020 Apr 29 12:15 Wed,113.477239626,113.506336354,113.234766891,113.239616346,96412
2020 Apr 29 12:20 Wed,113.239616346,113.467540716,113.229917437,113.312358166,87827
2020 Apr 29 12:25 Wed,113.317207621,113.5548309,113.292960347,113.477433604,45395
2020 Apr 29 12:30 Wed,113.486938535,113.622723266,113.486938535,113.545131991,70327
2020 Apr 29 12:35 Wed,113.545131991,113.622723266,113.506336354,113.570252166,34225
2020 Apr 29 12:40 Wed,113.574228719,113.8438584,113.5548309,113.797303635,44930
2020 Apr 29 12:45 Wed,113.797303635,114.000980731,113.770631634,113.986432367,56474
2020 Apr 29 12:50 Wed,113.991281822,114.156163281,113.952486185,114.117367644,67355
2020 Apr 29 12:55 Wed,114.133079877,114.253152375,114.107668735,114.146464372,68853
2020 Apr 29 13:00 Wed,114.127066553,114.233754556,114.059174188,114.233754556,47952
2020 Apr 29 13:05 Wed,114.238604011,114.490775655,114.204657828,114.379238197,64574
2020 Apr 29 13:10 Wed,114.388937106,114.456829472,114.33074365,114.398636016,85120
2020 Apr 29 13:15 Wed,114.41318438,114.418033834,114.072946639,114.078572006,34252
2020 Apr 29 13:20 Wed,114.078572006,114.243453466,114.059174188,114.238604011,61257
2020 Apr 29 13:25 Wed,114.224055647,114.224055647,114.049475278,114.097969825,41863
2020 Apr 29 13:30 Wed,114.112518189,114.204657828,114.078572006,114.1755611,36266
2020 Apr 29 13:35 Wed,114.185260009,114.253152375,114.073722552,114.10281928,65420
2020 Apr 29 13:40 Wed,114.078572006,114.340442559,114.068873097,114.298931227,37717
2020 Apr 29 13:45 Wed,114.272550194,114.315322384,114.049475278,114.146464372,41926
